 [ R e2 ]  [ Q h6 ]  [ h3 ]  [ R e7 e5 ]  [ R b2 ] , [ R g5 ]  a common trap where he attempts to take the H pawn by pinning its defender to my king
 [ B b5 ] , [ R c7 ]  Having changed my plan I should have taken some initiative by playing [ Q [ a4 ] ] taking it away form the weak c column. It is not a good plan but better than the one I choosed. Altro piano fasullo scambiare l'alfiere bianco. Dovevo giocare D[ a4 ] approfittando che non poteva subito fare a6.
 [ R e1 ] , [ b5 ]  6. .... [ b5 ] - now the lsb is driven back.
 [ K h4 ] , [ c6 ]  And the trap is sprung.
 [ B d7 ] , [ Q e2 ]  the computer does not say anything here but considers white loses its 0 50 advantage.
 [ K d7 ] , [ R x f2 ]  and White is now only one material point down - a pawn a rook and two bishops for a queen a knight and a pawn (12 points v 13 points) Now this is where this game starts to get interesting...
 [ B f3 ] , [ N b5 ]  ? attacking the pawn but also releasing it
 [ Q a4 ] , [ B d7 ]  ?? [ c6 ] was advisable.
 [ R d c1 ]  [ B b4 ]  [ R x c8 ] , [ R x c8 ]  Alternative variation: 30... [ Q x c8 ] 31. [ K h2 ] (31. [ Q f2 ] [ Q c4 ] $19) 31... [ B c4 ] 32. [ Q f2 ] [ B x b5 ] 33. [ a x b5 ] [ Q c4 ] $19
 [ B f4 ]  [ a6 ]  [ N x d6 + ]  [ Q x d6 ]  [ B x e5 ] , [ Q x e5 ]  Bloodshed ends here. Probably not good as I traded when behind.
 [ R h5 ] , [ K g7 ]  Planning on [ f6 ]  [ e x d5 ] , [ d4 ]  Transposing straight back into a boring Exchange French position.
 [ b5 ] , [ B b3 ]  6. ... [ b5 ] is the main line continuation of the Closed Defense and white plays along with 7. [ B b3 ] not that there was much else for white to do.
 [ N f8 ]  [ h3 ] , [ K h8 ]  Making room for [ N g8 ] and f5. A weird way to proceed but my opponent is not taking advantage of my passive game.
 [ B x f4 ]  [ e x f4 ]  [ N h5 ] , [ B x b3 ]  Stoping any [ N d4 ] idea's
 [ Q d7 ] , [ Q c4 ]  defending the bishop indirectly preventing the black queen from infiltrating and protecting the a pawn.
 [ K f6 ] , [ R x d7 ]  Black chooses to lose the rook a questionable choice. White pounces while he can.
 [ d4 ]  [ d5 ]  [ N c3 ] , [ N f6 ]  Following GameDB here
 [ B g6 ] , [ B d1 ]  The LSB is away !
 [ N x b3 ] , [ a x b3 ]  Pawn for Knight
 [ Q c2 ] , [ N d4 ]  Gaining another tempo.
 [ K d6 ] , [ R e8 ]  Again looking for equal or better compensation.
 [ a5 ]  [ N x f6 ]  [ g x f6 ] , [ B h4 ]  22. [ B h4 ] - keeping the [ f6 ] pawn pinned to Freddy's dsb. I bring Henry out to [ e2 ] next move.
 [ Q d7 ]  [ R b7 ]  [ R c7 ]  [ R b b1 ]  [ Q c8 ] , [ B d3 ]  Protecting the pawn on a6. I am not sure if this is the best move here staying solid making black move slowly improving the position. The computer says it is fine though. Mostly I now I was having a bit of a hard time coming up with a plan on where to break through.
 [ B x e8 ] , [ d x e8 = Q + ]  Hey there is my queen!
 [ e4 ]  [ d6 ]  [ c4 ]  [ e6 ]  [ N c3 ]  [ e5 ]  [ N f3 ]  [ N f6 ]  [ h3 ]  [ c6 ]  [ B g5 ]  [ B e7 ]  [ B e2 ]  [ N b d7 ]  [ O-O ]  [ Q b6 ]  [ b3 ]  [ O-O ]  [ N h4 ]  [ h6 ]  [ B e3 ]  [ c5 ]  [ N f5 ] , [ Q d8 ]  Thrusts and feints.
 [ Q e5 ]  [ Q f6 ] , [ Q c7 ]  The trade of queens would not be beneficial to White at this time. Instead the queen heads for the seventh rank from where it can be a pain in Black's side.
 [ N c5 ] , [ f3 ]  or the more prosaic defensive move..
 [ B x e2 ] , [ N x e2 ]  Not only did I consider taking back with the Q but 13.Qxe2? was almost played. What stopped me from doing that is the fact that my [ d4 ] pawn is hanging. By capturing this way it is protected.
 [ f x e4 ] , [ N x g4 ]  14.n[ x e4 ] wins the exchange however my dark square weaknesses would force me to give the exchange back. Even so I think I would emerge with an advantage. 14.n[ x e4 ] n[ x e4 ] 15. f[ x e4 ] [ b x a1 ] 16.q[ x a1 ] and I don't see how I can stop 17.[ b h6 ] threatening mate. 16...[ [ f6 ] ] loses the pawn and the only way to block the queen on the diagonal is to wait for [ b h6 ] so that I may push my pawn to [ [ f6 ] ] allowing white to capture my rook. I still appear to be OK but I think capturing with the pawn as white did in the game was a lot better for me. Now the knight in being attacked by the bishop. The next move is forced.
 [ B a5 ] , [ Q e2 ]  This is my last preparing move for my attack preceding two beautiful sacrifice that I really enjoyed. Do you see it?
 [ R a b1 ]  [ b6 ]  [ R b5 ] , [ N x e4 ]  Now black eats the e pawn (finally) and threatens the [ c3 ] pawn. White cannot seem to save it. In retrospect black's better move here would have been [ B c4 ] forking the two rooks. I moved too quickly - I had my sights on the e pawn and didn't really consider the alternatives. White's best move now would be 16 [ N x e5 ] claiming a pawn for himself.
 [ R x e2 ]  [ R x e2 ]  [ g3 + ] , [ K g4 ]  Going for the [ h2 ] pawn.
 [ B x d6 ]  [ O-O ]  [ R h e8 ] , [ R d1 ]  White's main goal now is to trade down all the major pieces while maintain his solid pawn lead. The rook move pins the bishop so black can either leave it there or move the king to free up his vital piece.
 [ R h8 ]  [ N g4 ]  [ N x g4 ]  [ f x g4 ] , [ e5 ]  Of course threatening my free pawn. It's isolated. Will I be able to keep it? If I can't black's majority will winn in the long run!
 [ Q f6 ]  [ h x g5 ]  [ h x g5 ]  [ R x e1 ] , [ R x e1 ]  The rooks are exchanged off which does not immediately affect either side but consolidates Black's material advantage.
 [ N c4 ] , [ N e4 ]  A nice little move....
 [ K g5 ] , [ B e3 + ]  mooving the goodbishop back into the attack!
 [ B e3 ]  [ N x e3 ]  [ f x e3 ] , [ Q d6 ]  At this point I am just playing with more pieces than you. Your queen side bishop and knight haven't moved at all. All the pawns you spent time moving are gone. See here that my knight and bishop are attacking the same square on h7. That is the square that needs to be defended. Here you just opened up your queen to be taken after 16.Bxh7+. But the real problem is that I am attacking with 3 pieces and my queen you only have your queen and rook doing the work.
 [ B c3 ]  [ a5 ] , [ O-O ]  gets his king out of the center - access is hard for black on the king side
 [ Q a1 + ] , [ K b3 ]  I think [ K b4 ] would have been better.
 [ N f3 ]  [ N h5 ]  [ d4 ]  [ Q f6 ]  [ N d5 ] , [ Q g6 ]  should have considered e5[ x d4 ]  [ Q x e4 ] , [ Q x h5 + ]  setting up for things to come with 2 hanging nights
 [ c x d5 ]  [ e x d5 ]  [ d x c5 ]  [ B x c5 ]  [ e3 ]  [ h5 ]  [ B e2 ] , [ Q h4 ]  The queen was the only piece protecting Pd5. [ N f6 ] might have been better. Black has good control of the center strengthening that is usually a good idea.
 [ B c4 ]  [ N f6 ] , [ e5 ]  Pushing with a pawn..
 [ e3 ]  [ a6 ]  [ B g5 ]  [ N c6 ]  [ N e5 ]  [ c x d4 ] , [ N x c6 ]  You should attempt to avoid moving the same piece repeatedly in the opening! You moved your DSB twice and the K-Knight 3 times only to trade him off. This gives me a nice lead in development.
 [ g5 ]  [ B x f8 ]  [ R x f8 ]  [ N g6 ] , [ N e7 ]  Black is trying to deliberately lose the exchange to try and effect the pawn structure but 30...[ R d8 ] is probably better.
 [ g x f5 ]  [ c4 ] , [ R x a2 ]  I was giving serious thought to [ Q g2 ] resulting in Q-R swap and advancing my pawn... but saw that I didn't have enough time to get there !
 [ Q x f1 ]  [ b x c5 ]  [ Q f4 ]  [ Q x f4 ]  [ B x f4 ] , [ B e6 ]  battling for every pawn
 [ b4 ] , [ R b8 ]  pinning the pawn
 [ Q x e3 ]  [ c6 ]  [ Q x a7 ] , [ R b a8 ]  White cannot save a2...
 [ B d3 ] , [ N c6 ]  Developing with an eye on d4.
 [ b x a6 ]  [ R e b8 ]  [ R b7 ]  [ R x b7 ] , [ a x b7 ]  The Pawn on [ b7 ] will tie down Black´s pieces for a while and give time for re-grouping. Now 22. - [ R x a3 ] could be answered by 23. [ Q b2 ] with a double-threat of [ N b5 ] or promoting the Pawn.
 [ c x b5 ]  [ a x b5 ] , [ B x b5 ]  Now I've managed to sneak a pawn.
 [ e4 ]  [ c5 ]  [ c3 ]  [ g6 ]  [ d4 ]  [ c x d4 ] , [ c x d4 ]  By attacking when I wanted him to he allowed me to put my pawns in optimal place. The experts say this is a good spot to be in with 2 central pawns guarding [ c5 ] through f5.
 [ Q x g1 + ] , [ K x g1 ]  All according to plan. White's and back's pawns are at a standstill Black's bishop cannot steal any of white's pawns for the bishop only runs on black squares and all the white pawns are on white spaces so now it's time to get the king and the rook involved.
 [ Q g3 ]  [ B a6 ] , [ N c3 ]  If I had maintained the pawn on [ c3 ] black would've been stifled.
 [ N b d7 ] , [ Q d2 ]  I really want to move [ e4 ] but the bishop on [ g4 ] was a problem
 [ R c b1 ]  [ R f g8 ]  [ R f2 ]  [ R a7 ]  [ R b6 ]  [ Q e8 ]  [ R x a6 ] , [ R b7 ]  White has won a pawn. I (black) was still hopeful of a positive result.
 [ O-O ] , [ Q b3 ]  Attacking the knight. The queen does often come to this square in English positions If I were white I might have started thinking about which pawn advance I wanted to make but this move isn't bad and I'm not sure what I would do myself so I'm not going to be overly critical of this move the only potential down side being that if white choses to make advances on the queenside then this move may slow it down a little
 [ O-O ] , [ e5 ]  and the attack begins... i always look to play [ e5 ] as early as possible especially if i have succeded in getting my rook onto the d file before black has castled...
 [ K f1 ]  [ B h3 + ]  [ K g1 ] , [ K f3 ]  Note it is essential that once you get the King on the lowest ring you are to push him into a corner with the color of your bishop. My bishop is a light bishop so that the only corner I can mate him is the white corner.
 [ K e6 ]  [ d5 + ]  [ K d6 ] , [ K g3 ]  ...and his king lines up my pawn and knight...
 [ N e2 ] , [ N d7 ]  Pawn on [ e5 ] was big pain bigger then help of [ e4 ] pawn.
 [ R e7 ] , [ R a e1 ]  played with two intentions to prevent knight attack on c pawn and having a loss later and also making the center strong
 [ B c2 ] , [ R a3 ]  Preparing an advance to b3.
 [ e5 ]  [ N f3 ] , [ f5 ]  ?! The key move of the Latvian Gambit. Black gives up a pawn (and generally more) in exchange for open lines and a developmental advantage.
 [ Q x f4 + ]  [ Q e3 ]  [ Q g4 ]  [ R d g1 ]  [ Q h4 ]  [ R g3 ]  [ e5 ]  [ R h3 ]  [ Q g4 ]  [ R g1 ]  [ R d5 d1 + ]  [ R x d1 ]  [ Q x d1 + ]  [ K b2 ]  [ h5 ]  [ R g3 ]  [ Q h1 ]  [ Q f2 ] , [ h4 ]  It can only Been a Desperate shortage of time that prevented karpov's resignation at this point.
 [ c5 ]  [ a x b4 ] , [ c x b4 ]  ....with your only compensation being a pawn.
 [ Q d3 ] , [ N b4 ]  This moves devastates white since if 16.[ Q d1 ] BxN 17.[ R c1 ] BxR 18.QxR ....;or 16.[ Q [ b5 ] ] BxN 17.[ R a c1 ] (Rec1) [ a6 ] 18.[ Q a4 ] [ b5 ] 19.[ Q a3 ] BxR 20.RxB NxPc!
 [ h3 ]  [ b5 ]  [ Q d2 ] , [ Q h4 ]  White's queen wants to play to [ g5 ] but black doesn't want her there. This move keeps the white queen at bay and adds more pressure on white's castle.
 [ B x f5 ]  [ e x f5 ] , [ N f6 ]  18. ....... [ N f6 ] - this knight develops at last.
 [ K h3 ]  [ a6 ]  [ K g4 ]  [ a7 ]  [ R a8 ]  [ R f7 ]  [ b4 ]  [ R b7 ]  [ b3 ]  [ c6 ]  [ b2 ] , [ c7 ]  Ratkop pulls a rabbit out of his hat! Well done.
 [ d5 ]  [ e x d5 ]  [ N f6 ]  [ B b5 + ]  [ B d7 ]  [ B x d7 + ] , [ Q x d7 ]  5. ...... [ Q x d7 ] - after this plethora of exchanges I find myself a clear pawn up on the next move. William eschews playing into The Annotation Project which deals with a queen sac for two pieces. The player with the queen would find himself suffering from passivitis and must work out how to escape from the bind. However this does not happen in this game.
 [ d x e6 ]  [ f x e6 ] , [ e5 ]  My Pawn's a bit vulnerable on [ e5 ] I'm hoping that I will be able to make some use of it's cramping effect before it is eventually taken.
 [ B x f6 ]  [ g x f6 ] , [ N e x c5 ]  I chose this knight to make the capture as 20. N[ a x c5 ] [ f5 ] is awkward for White to meet. Now White is threatening 21. [ B f3 + ] [ K d6 ] ([ K b5 ] 22. [ c4 + ] [ K a5 ] 23. b4#) 22. [ N x b7 + ] winning the queen.
 [ Q f7 ]  [ d4 ]  [ Q c4 ]  [ B b2 ]  [ Q e2 ] , [ Q f2 ]  This move should lose since dontru has [ B x h2 ] check. Luckily he rewarded my bad move with one of his own.
 [ N b3 ] , [ d4 ]  One more pawn to go.
 [ h x g6 ] , [ R f1 ]  The f-file is my only source of counterplay but thanks to my hasty pawn exchange Black has a good rebuke to my plan.
 [ e5 ]  [ d3 ] , [ d5 ]  Already I am worried about my commitment to a large pawn center...
 [ B e7 ]  [ g3 ] , [ O-O ]  My own development is now complete. I have a slight edge in space so my objective will be to try and keep White cramped.
 [ O-O ]  [ O-O ]  [ b6 ]  [ B e3 ]  [ a6 ]  [ h3 ]  [ B b7 ]  [ Q d2 ]  [ N d7 ] , [ B h6 ]  Obviously going quickly for a lot of pressure.
 [ R c4 ] , [ R f5 ]  ...allowing me to play this.
 [ B b7 ] , [ Q d3 ]  Provoking yet another Black weakening.
 [ K c2 ]  [ N f6 ]  [ R f5 ] , [ N f d7 ]  Knight guard!
 [ B x d4 ]  [ e x d4 ]  [ N f5 ]  [ g6 ]  [ N x d4 ]  [ R h8 h3 + ]  [ K e2 ] , [ B c4 + ]  Now that the knight is removed it is safe to play my fine skewer tactic.
 [ Q e3 ]  [ B c8 ]  [ K f1 ]  [ Q e8 ] , [ B c2 ]  [ K e2 ] was better centralising whites king.
 [ g4 ]  [ e5 ]  [ g x f3 ]  [ e x f6 ] , [ f x g2 ]  I'm not sure why he decided to take [ g2 ] before qxf6.
 [ Q e2 ] , [ N d4 ]  didnt think he was going to push it but the next few moves are obv
 [ K b5 ] , [ N d5 ]  Another attempt but...
 [ B e5 ]  [ B x e5 ]  [ d x e5 ] , [ N f3 ]  Continuing with her development and threatening my [ e5 ] pawn.
 [ O-O ] , [ Q b6 ]  I pin the pawn on [ d4 ] "removing" a defender of the knight. I also put some pressure on b7.
 [ B f5 + ]  [ K h5 ]  [ B x e4 ]  [ K h4 ]  [ B g2 ]  [ K g3 ]  [ R f3 + ]  [ K g4 ]  [ a5 ]  [ K h4 ]  [ a6 ]  [ g4 ] , [ R f8 ]  I like [ R f7 ] better it distracts black from the fact the king is about to be pinned against the rook.
 [ d x c4 ]  [ R f3 ]  [ N g4 ]  [ B d2 ]  [ Q a7 ]  [ K h1 ]  [ R a3 ]  [ h3 ] , [ e4 ]  I can take the pawn and black will take the a pawn -- and I dont see anything good
 [ g x f5 ] , [ N g3 ]  Gatting my knight out of its potential imprisonment
 [ B g4 + ]  [ K g3 ]  [ h5 ] , [ N x c5 ]  he took my bishop my then it's check again..
 [ g3 ]  [ B h6 ] , [ f4 ]  The only singular move for White that would let me keep my knight. 17. Rc1/c3/[ b1 ] would allow ...B[ x N d2 ] which I didn't want to exchange or allows Black to push the d-pawn with an attack. 17. [ B b5 ] could transition into the line I had in mind on the next move but still allows 17...BxNd2.
 [ R b8 + ]  [ K c7 ]  [ R b7 + ] , [ K c6 ]  I suspect Petrosian saw White's reply but wanted to be put out of his misery. 35... K-[ B1 ] 36 RxBP RxP ch 37 KxP is futile.
 [ a6 ]  [ e5 ]  [ Q e7 ]  [ O-O ]  [ b5 ]  [ B d3 ]  [ B b7 ]  [ R f e1 ]  [ B d5 ]  [ B b1 ]  [ N c6 ]  [ h3 ]  [ R a c8 ]  [ N h2 ]  [ Q g5 ]  [ N g4 ]  [ h5 ] , [ N e3 ]  For the longest time I was looking at [ Q d3 ]  [ N e7 ]  [ N x d5 ]  [ N x d5 ]  [ Q e4 ]  [ g6 ]  [ R d3 ]  [ c x d4 ]  [ R g3 ] , [ N x c3 ]  ?
 [ Q e7 ]  [ R e1 ] , [ O-O-O ]  When the two players castle on opposite sides this always makes for a sharp game. This is probably because you can easily use pawns to help attack the enemy king's position if those pawns aren't shielding your king at the same time!
 [ Q a4 ]  [ c5 ]  [ Q a3 ]  [ R c8 ]  [ B b5 ] , [ a6 ]  Before developing the knight Black wants to get rid of the possibility of Ba6.
 [ R h7 ]  [ N d1 ] , [ O-O-O ]  Black's king castles to safety but leaves the [ f7 ] pawn with one less support.
 [ K x h7 ] , [ Q f3 ]  waste of tempo If at all Q had to be played better was [ Q h5 ] . Black now takes the initiative with
 [ R e1 ] , [ N d4 ]  The rook moves from frying pan to fire and Black's developed pieces are keen to spring into action and gang up on the knight.
 [ N e7 + ] , [ K f8 ]  Going after the N. In this position I most likely would've played 35...[ K h8 ] only because Jack Stockel told me that in general bringing the monarch to the corner is part of K safety. I recently learned however that this is not always true. In fact despite what I said or the response I like black's his intentions better because black attempts to gain tempo in the process.
 [ N g6 + ]  [ K g7 ] , [ R c3 c7 + ]  white has a few spite threats but i
 [ d3 ] , [ N d4 ]  Why not? [ N c3 ] and [ e4 ] have made this square an important one for black to have since there are no pawns that can immediately chase off pieces.
 [ K h8 ]  [ f5 ]  [ b5 ] , [ h4 ]  The Pawns proceed onward against the denuded K-side. Marco can only look on helplessly.
 [ R b3 ] , [ K c2 ]  This is where I realize white is in trouble. I want to advance the a-pawn and promote him but my rook is in the way. How I wish that rook were on [ a2 ] right now. White cannot force a promotion on the kingside with the pawn majority because black's king is over there. In fact if I'm not careful that king could destroy white's pawns if allowed to - fortunately white's rook dominates the 5th rank shutting out the black king. White's king cannot run to the support of the kingside because if he makes one move away from [ b2 ] he let's black play R[ b2 ] followed by [ R x g2 ] and [ R x h2 ] and then he'll have no kingside to support. In fact I worried that black might be able to play for a 3-move-repeat draw by bouncing back and forth between [ b3 ] and e3. Up by two pawns and I'm faced with a draw?
